nom_schema;nom_table;nom_variable_actuel;type_actuel;type_final;new_nom_variable
marts;mart_events;away_dec_freekick_conversion_rate_for_10;DOUBLE;DOUBLE;dec_away_freekick_conversion_rate_for_10
marts;mart_events;away_int_freekicks_against_10;HUGEINT;BIGINT;int_away_freekicks_against_10
marts;mart_events;away_dec_freekick_danger_rate_against_10;DOUBLE;DOUBLE;dec_away_freekick_danger_rate_against_10
marts;mart_events;away_dec_freekick_conversion_rate_against_10;DOUBLE;DOUBLE;dec_away_freekick_conversion_rate_against_10
marts;mart_events;away_dec_freekick_danger_intensity_for_10;DOUBLE;DOUBLE;dec_away_freekick_danger_intensity_for_10
marts;mart_events;away_dec_freekick_danger_intensity_against_10;DOUBLE;DOUBLE;dec_away_freekick_danger_intensity_against_10
marts;mart_events;away_dec_freekick_header_share_for_10;DOUBLE;DOUBLE;dec_away_freekick_header_share_for_10
marts;mart_events;away_dec_freekick_header_share_against_10;DOUBLE;DOUBLE;dec_away_freekick_header_share_against_10
marts;mart_events;away_dec_freekick_header_goal_share_for_10;DOUBLE;DOUBLE;dec_away_freekick_header_goal_share_for_10
marts;mart_events;away_dec_freekick_header_goal_share_against_10;DOUBLE;DOUBLE;dec_away_freekick_header_goal_share_against_10
marts;mart_events;away_dec_freekick_forced_bad_clearance_rate_for_10;DOUBLE;DOUBLE;dec_away_freekick_forced_bad_clearance_rate_for_10
marts;mart_events;away_dec_freekick_clearance_fail_rate_against_10;DOUBLE;DOUBLE;dec_away_freekick_clearance_fail_rate_against_10
marts;mart_events;away_dec_freekick_headed_clearance_rate_against_10;DOUBLE;DOUBLE;dec_away_freekick_headed_clearance_rate_against_10
marts;mart_events;away_dec_freekick_direct_distance_avg_for_10;DOUBLE;DOUBLE;dec_away_freekick_direct_distance_avg_for_10
marts;mart_events;away_dec_freekick_direct_distance_avg_against_10;DOUBLE;DOUBLE;dec_away_freekick_direct_distance_avg_against_10
marts;mart_events;away_dec_freekick_direct_angle_avg_for_10;DOUBLE;DOUBLE;dec_away_freekick_direct_angle_avg_for_10
marts;mart_events;away_dec_freekick_direct_angle_avg_against_10;DOUBLE;DOUBLE;dec_away_freekick_direct_angle_avg_against_10
marts;mart_events;away_dec_freekick_zone_direct_rate_for_10;DOUBLE;DOUBLE;dec_away_freekick_zone_direct_rate_for_10
marts;mart_events;away_dec_freekick_zone_direct_rate_against_10;DOUBLE;DOUBLE;dec_away_freekick_zone_direct_rate_against_10
marts;mart_events;away_dec_freekick_zone_crossed_rate_for_10;DOUBLE;DOUBLE;dec_away_freekick_zone_crossed_rate_for_10
marts;mart_events;away_dec_freekick_zone_crossed_rate_against_10;DOUBLE;DOUBLE;dec_away_freekick_zone_crossed_rate_against_10
marts;mart_events;int_total_cards;HUGEINT;BIGINT;int_total_cards
marts;mart_events;dec_total_corners;DOUBLE;INTEGER;int_total_corners
marts;mart_goals;str_match_id;VARCHAR;VARCHAR;str_match_id
marts;mart_goals;str_team_id;VARCHAR;VARCHAR;str_team_id
marts;mart_goals;opponent_id;BIGINT;VARCHAR;str_opponent_id
marts;mart_goals;date;DATE;DATE;dt_date
marts;mart_goals;season;VARCHAR;VARCHAR;str_season
marts;mart_goals;dec_odds_pinnacle_team;DOUBLE;DOUBLE;dec_odds_pinnacle_team
marts;mart_goals;dec_odds_pinnacle_draw;DOUBLE;DOUBLE;dec_odds_pinnacle_draw
marts;mart_goals;dec_odds_pinnacle_opp;DOUBLE;DOUBLE;dec_odds_pinnacle_opp
marts;mart_goals;dec_odds_avg_team;DOUBLE;DOUBLE;dec_odds_avg_team
marts;mart_goals;dec_odds_avg_draw;DOUBLE;DOUBLE;dec_odds_avg_draw
marts;mart_goals;dec_odds_avg_opp;DOUBLE;DOUBLE;dec_odds_avg_opp
marts;mart_goals;dec_pinnacle_prob_team;DOUBLE;DOUBLE;dec_pinnacle_prob_team
marts;mart_goals;dec_pinnacle_prob_draw;DOUBLE;DOUBLE;dec_pinnacle_prob_draw
marts;mart_goals;dec_pinnacle_prob_opp;DOUBLE;DOUBLE;dec_pinnacle_prob_opp
marts;mart_goals;dec_market_prob_team;DOUBLE;DOUBLE;dec_market_prob_team
marts;mart_goals;dec_market_prob_draw;DOUBLE;DOUBLE;dec_market_prob_draw
marts;mart_goals;dec_market_prob_opp;DOUBLE;DOUBLE;dec_market_prob_opp
marts;mart_goals;pinnacle_edge;DOUBLE;DOUBLE;dec_pinnacle_edge
marts;mart_goals;dec_pinnacle_prob_close_team;DOUBLE;DOUBLE;dec_pinnacle_prob_close_team
marts;mart_goals;dec_pinnacle_prob_close_draw;DOUBLE;DOUBLE;dec_pinnacle_prob_close_draw
marts;mart_goals;dec_pinnacle_prob_close_opp;DOUBLE;DOUBLE;dec_pinnacle_prob_close_opp
marts;mart_goals;dec_market_prob_close_team;DOUBLE;DOUBLE;dec_market_prob_close_team
marts;mart_goals;dec_market_prob_close_draw;DOUBLE;DOUBLE;dec_market_prob_close_draw
marts;mart_goals;dec_market_prob_close_opp;DOUBLE;DOUBLE;dec_market_prob_close_opp
marts;mart_goals;pinnacle_close_edge;DOUBLE;DOUBLE;dec_pinnacle_close_edge
marts;mart_goals;dec_pinnacle_drift_team;DOUBLE;DOUBLE;dec_pinnacle_drift_team
marts;mart_goals;dec_pinnacle_drift_draw;DOUBLE;DOUBLE;dec_pinnacle_drift_draw
marts;mart_goals;dec_pinnacle_drift_opp;DOUBLE;DOUBLE;dec_pinnacle_drift_opp
marts;mart_goals;dec_pinnacle_prob_over25;DOUBLE;DOUBLE;dec_pinnacle_prob_over25
marts;mart_goals;dec_pinnacle_prob_under25;DOUBLE;DOUBLE;dec_pinnacle_prob_under25
marts;mart_goals;dec_pinnacle_prob_close_over25;DOUBLE;DOUBLE;dec_pinnacle_prob_close_over25
marts;mart_goals;dec_pinnacle_prob_close_under25;DOUBLE;DOUBLE;dec_pinnacle_prob_close_under25
marts;mart_goals;comp_category;VARCHAR;VARCHAR;str_comp_category
marts;mart_goals;int_is_home;INTEGER;INTEGER;int_is_home
marts;mart_goals;int_days_since_last_game;BIGINT;BIGINT;int_days_since_last_game
marts;mart_goals;dec_avg_gf_rolling_3;DOUBLE;DOUBLE;dec_avg_gf_rolling_3
marts;mart_goals;dec_avg_ga_rolling_3;DOUBLE;DOUBLE;dec_avg_ga_rolling_3
marts;mart_goals;dec_avg_np_xg_rolling_3;DOUBLE;DOUBLE;dec_avg_np_xg_rolling_3
marts;mart_goals;dec_avg_np_xg_conceded_rolling_3;DOUBLE;DOUBLE;dec_avg_np_xg_conceded_rolling_3
marts;mart_goals;dec_avg_np_xg_diff_rolling_3;DOUBLE;DOUBLE;dec_avg_np_xg_diff_rolling_3
marts;mart_goals;dec_points_rolling_3;DOUBLE;DOUBLE;dec_points_rolling_3
marts;mart_goals;dec_win_rate_rolling_3;DOUBLE;DOUBLE;dec_win_rate_rolling_3
marts;mart_goals;dec_draw_rate_rolling_3;DOUBLE;DOUBLE;dec_draw_rate_rolling_3
marts;mart_goals;dec_loss_rate_rolling_3;DOUBLE;DOUBLE;dec_loss_rate_rolling_3
marts;mart_goals;dec_clean_sheet_rate_rolling_3;DOUBLE;DOUBLE;dec_clean_sheet_rate_rolling_3
marts;mart_goals;dec_failed_to_score_rate_rolling_3;DOUBLE;DOUBLE;dec_failed_to_score_rate_rolling_3
marts;mart_goals;dec_shots_rolling_3;DOUBLE;DOUBLE;dec_shots_rolling_3
marts;mart_goals;dec_shots_ot_rolling_3;DOUBLE;DOUBLE;dec_shots_ot_rolling_3
marts;mart_goals;dec_ppda_rolling_3;DOUBLE;DOUBLE;dec_ppda_rolling_3
marts;mart_goals;dec_ppda_allowed_rolling_3;DOUBLE;DOUBLE;dec_ppda_allowed_rolling_3
marts;mart_goals;dec_field_tilt_rolling_3;DOUBLE;DOUBLE;dec_field_tilt_rolling_3
marts;mart_goals;dec_counter_attack_dna_rolling_3;DOUBLE;DOUBLE;dec_counter_attack_dna_rolling_3
marts;mart_goals;dec_attack_left_pct_rolling_3;DOUBLE;DOUBLE;dec_attack_left_pct_rolling_3
marts;mart_goals;dec_attack_center_pct_rolling_3;DOUBLE;DOUBLE;dec_attack_center_pct_rolling_3
marts;mart_goals;dec_attack_right_pct_rolling_3;DOUBLE;DOUBLE;dec_attack_right_pct_rolling_3
marts;mart_goals;dec_def_exposed_left_pct_rolling_3;DOUBLE;DOUBLE;dec_def_exposed_left_pct_rolling_3
marts;mart_goals;dec_def_exposed_center_pct_rolling_3;DOUBLE;DOUBLE;dec_def_exposed_center_pct_rolling_3
marts;mart_goals;dec_def_exposed_right_pct_rolling_3;DOUBLE;DOUBLE;dec_def_exposed_right_pct_rolling_3
marts;mart_goals;dec_cross_rate_rolling_3;DOUBLE;DOUBLE;dec_cross_rate_rolling_3
marts;mart_goals;dec_through_ball_rate_rolling_3;DOUBLE;DOUBLE;dec_through_ball_rate_rolling_3
marts;mart_goals;dec_long_ball_rate_rolling_3;DOUBLE;DOUBLE;dec_long_ball_rate_rolling_3
marts;mart_goals;dec_shot_six_yard_pct_rolling_3;DOUBLE;DOUBLE;dec_shot_six_yard_pct_rolling_3
marts;mart_goals;dec_shot_open_play_pct_rolling_3;DOUBLE;DOUBLE;dec_shot_open_play_pct_rolling_3
marts;mart_goals;dec_shot_set_piece_pct_rolling_3;DOUBLE;DOUBLE;dec_shot_set_piece_pct_rolling_3
marts;mart_goals;dec_set_piece_reliance_rolling_3;DOUBLE;DOUBLE;dec_set_piece_reliance_rolling_3
marts;mart_goals;dec_defensive_line_height_rolling_3;DOUBLE;DOUBLE;dec_defensive_line_height_rolling_3
marts;mart_goals;dec_yellow_cards_rolling_3;DOUBLE;DOUBLE;dec_yellow_cards_rolling_3
marts;mart_goals;dec_fouls_committed_rolling_3;DOUBLE;DOUBLE;dec_fouls_committed_rolling_3
marts;mart_goals;dec_fouls_drawn_rolling_3;DOUBLE;DOUBLE;dec_fouls_drawn_rolling_3
marts;mart_goals;dec_corners_for_rolling_3;DOUBLE;DOUBLE;dec_corners_for_rolling_3
marts;mart_goals;dec_corners_against_rolling_3;DOUBLE;DOUBLE;dec_corners_against_rolling_3
marts;mart_goals;dec_shots_blocked_rolling_3;DOUBLE;DOUBLE;dec_shots_blocked_rolling_3
marts;mart_goals;dec_avg_gf_rolling_5;DOUBLE;DOUBLE;dec_avg_gf_rolling_5
marts;mart_goals;dec_avg_ga_rolling_5;DOUBLE;DOUBLE;dec_avg_ga_rolling_5
marts;mart_goals;dec_avg_np_xg_rolling_5;DOUBLE;DOUBLE;dec_avg_np_xg_rolling_5
marts;mart_goals;dec_avg_np_xg_conceded_rolling_5;DOUBLE;DOUBLE;dec_avg_np_xg_conceded_rolling_5
marts;mart_goals;dec_avg_np_xg_diff_rolling_5;DOUBLE;DOUBLE;dec_avg_np_xg_diff_rolling_5
marts;mart_goals;dec_points_rolling_5;DOUBLE;DOUBLE;dec_points_rolling_5
marts;mart_goals;dec_win_rate_rolling_5;DOUBLE;DOUBLE;dec_win_rate_rolling_5
marts;mart_goals;dec_draw_rate_rolling_5;DOUBLE;DOUBLE;dec_draw_rate_rolling_5
marts;mart_goals;dec_loss_rate_rolling_5;DOUBLE;DOUBLE;dec_loss_rate_rolling_5
marts;mart_goals;dec_clean_sheet_rate_rolling_5;DOUBLE;DOUBLE;dec_clean_sheet_rate_rolling_5
marts;mart_goals;dec_failed_to_score_rate_rolling_5;DOUBLE;DOUBLE;dec_failed_to_score_rate_rolling_5
marts;mart_goals;dec_shots_rolling_5;DOUBLE;DOUBLE;dec_shots_rolling_5
marts;mart_goals;dec_shots_ot_rolling_5;DOUBLE;DOUBLE;dec_shots_ot_rolling_5
marts;mart_goals;dec_ppda_rolling_5;DOUBLE;DOUBLE;dec_ppda_rolling_5
marts;mart_goals;dec_ppda_allowed_rolling_5;DOUBLE;DOUBLE;dec_ppda_allowed_rolling_5
marts;mart_goals;dec_field_tilt_rolling_5;DOUBLE;DOUBLE;dec_field_tilt_rolling_5
marts;mart_goals;dec_counter_attack_dna_rolling_5;DOUBLE;DOUBLE;dec_counter_attack_dna_rolling_5
marts;mart_goals;dec_attack_left_pct_rolling_5;DOUBLE;DOUBLE;dec_attack_left_pct_rolling_5
marts;mart_goals;dec_attack_center_pct_rolling_5;DOUBLE;DOUBLE;dec_attack_center_pct_rolling_5
marts;mart_goals;dec_attack_right_pct_rolling_5;DOUBLE;DOUBLE;dec_attack_right_pct_rolling_5
marts;mart_goals;dec_def_exposed_left_pct_rolling_5;DOUBLE;DOUBLE;dec_def_exposed_left_pct_rolling_5
marts;mart_goals;dec_def_exposed_center_pct_rolling_5;DOUBLE;DOUBLE;dec_def_exposed_center_pct_rolling_5
marts;mart_goals;dec_def_exposed_right_pct_rolling_5;DOUBLE;DOUBLE;dec_def_exposed_right_pct_rolling_5
marts;mart_goals;dec_cross_rate_rolling_5;DOUBLE;DOUBLE;dec_cross_rate_rolling_5
marts;mart_goals;dec_through_ball_rate_rolling_5;DOUBLE;DOUBLE;dec_through_ball_rate_rolling_5
marts;mart_goals;dec_long_ball_rate_rolling_5;DOUBLE;DOUBLE;dec_long_ball_rate_rolling_5
marts;mart_goals;dec_shot_six_yard_pct_rolling_5;DOUBLE;DOUBLE;dec_shot_six_yard_pct_rolling_5
marts;mart_goals;dec_shot_open_play_pct_rolling_5;DOUBLE;DOUBLE;dec_shot_open_play_pct_rolling_5
marts;mart_goals;dec_shot_set_piece_pct_rolling_5;DOUBLE;DOUBLE;dec_shot_set_piece_pct_rolling_5
marts;mart_goals;dec_set_piece_reliance_rolling_5;DOUBLE;DOUBLE;dec_set_piece_reliance_rolling_5
marts;mart_goals;dec_defensive_line_height_rolling_5;DOUBLE;DOUBLE;dec_defensive_line_height_rolling_5
marts;mart_goals;dec_yellow_cards_rolling_5;DOUBLE;DOUBLE;dec_yellow_cards_rolling_5
marts;mart_goals;dec_fouls_committed_rolling_5;DOUBLE;DOUBLE;dec_fouls_committed_rolling_5
marts;mart_goals;dec_fouls_drawn_rolling_5;DOUBLE;DOUBLE;dec_fouls_drawn_rolling_5
marts;mart_goals;dec_corners_for_rolling_5;DOUBLE;DOUBLE;dec_corners_for_rolling_5
marts;mart_goals;dec_corners_against_rolling_5;DOUBLE;DOUBLE;dec_corners_against_rolling_5
marts;mart_goals;dec_shots_blocked_rolling_5;DOUBLE;DOUBLE;dec_shots_blocked_rolling_5
marts;mart_goals;dec_avg_gf_rolling_10;DOUBLE;DOUBLE;dec_avg_gf_rolling_10
marts;mart_goals;dec_avg_ga_rolling_10;DOUBLE;DOUBLE;dec_avg_ga_rolling_10
marts;mart_goals;dec_avg_np_xg_rolling_10;DOUBLE;DOUBLE;dec_avg_np_xg_rolling_10
marts;mart_goals;dec_avg_np_xg_conceded_rolling_10;DOUBLE;DOUBLE;dec_avg_np_xg_conceded_rolling_10
marts;mart_goals;dec_avg_np_xg_diff_rolling_10;DOUBLE;DOUBLE;dec_avg_np_xg_diff_rolling_10
marts;mart_goals;dec_points_rolling_10;DOUBLE;DOUBLE;dec_points_rolling_10
marts;mart_goals;dec_win_rate_rolling_10;DOUBLE;DOUBLE;dec_win_rate_rolling_10
marts;mart_goals;dec_draw_rate_rolling_10;DOUBLE;DOUBLE;dec_draw_rate_rolling_10
marts;mart_goals;dec_loss_rate_rolling_10;DOUBLE;DOUBLE;dec_loss_rate_rolling_10
marts;mart_goals;dec_clean_sheet_rate_rolling_10;DOUBLE;DOUBLE;dec_clean_sheet_rate_rolling_10
marts;mart_goals;dec_failed_to_score_rate_rolling_10;DOUBLE;DOUBLE;dec_failed_to_score_rate_rolling_10
marts;mart_goals;dec_shots_rolling_10;DOUBLE;DOUBLE;dec_shots_rolling_10
marts;mart_goals;dec_shots_ot_rolling_10;DOUBLE;DOUBLE;dec_shots_ot_rolling_10
marts;mart_goals;dec_ppda_rolling_10;DOUBLE;DOUBLE;dec_ppda_rolling_10
marts;mart_goals;dec_ppda_allowed_rolling_10;DOUBLE;DOUBLE;dec_ppda_allowed_rolling_10
marts;mart_goals;dec_field_tilt_rolling_10;DOUBLE;DOUBLE;dec_field_tilt_rolling_10
marts;mart_goals;dec_counter_attack_dna_rolling_10;DOUBLE;DOUBLE;dec_counter_attack_dna_rolling_10
marts;mart_goals;dec_attack_left_pct_rolling_10;DOUBLE;DOUBLE;dec_attack_left_pct_rolling_10
marts;mart_goals;dec_attack_center_pct_rolling_10;DOUBLE;DOUBLE;dec_attack_center_pct_rolling_10
marts;mart_goals;dec_attack_right_pct_rolling_10;DOUBLE;DOUBLE;dec_attack_right_pct_rolling_10
marts;mart_goals;dec_def_exposed_left_pct_rolling_10;DOUBLE;DOUBLE;dec_def_exposed_left_pct_rolling_10
marts;mart_goals;dec_def_exposed_center_pct_rolling_10;DOUBLE;DOUBLE;dec_def_exposed_center_pct_rolling_10
marts;mart_goals;dec_def_exposed_right_pct_rolling_10;DOUBLE;DOUBLE;dec_def_exposed_right_pct_rolling_10
marts;mart_goals;dec_cross_rate_rolling_10;DOUBLE;DOUBLE;dec_cross_rate_rolling_10
marts;mart_goals;dec_through_ball_rate_rolling_10;DOUBLE;DOUBLE;dec_through_ball_rate_rolling_10
marts;mart_goals;dec_long_ball_rate_rolling_10;DOUBLE;DOUBLE;dec_long_ball_rate_rolling_10
marts;mart_goals;dec_shot_six_yard_pct_rolling_10;DOUBLE;DOUBLE;dec_shot_six_yard_pct_rolling_10
marts;mart_goals;dec_shot_open_play_pct_rolling_10;DOUBLE;DOUBLE;dec_shot_open_play_pct_rolling_10
marts;mart_goals;dec_shot_set_piece_pct_rolling_10;DOUBLE;DOUBLE;dec_shot_set_piece_pct_rolling_10
marts;mart_goals;dec_set_piece_reliance_rolling_10;DOUBLE;DOUBLE;dec_set_piece_reliance_rolling_10
marts;mart_goals;dec_defensive_line_height_rolling_10;DOUBLE;DOUBLE;dec_defensive_line_height_rolling_10
marts;mart_goals;dec_yellow_cards_rolling_10;DOUBLE;DOUBLE;dec_yellow_cards_rolling_10
marts;mart_goals;dec_fouls_committed_rolling_10;DOUBLE;DOUBLE;dec_fouls_committed_rolling_10
marts;mart_goals;dec_fouls_drawn_rolling_10;DOUBLE;DOUBLE;dec_fouls_drawn_rolling_10
marts;mart_goals;dec_corners_for_rolling_10;DOUBLE;DOUBLE;dec_corners_for_rolling_10
marts;mart_goals;dec_corners_against_rolling_10;DOUBLE;DOUBLE;dec_corners_against_rolling_10
marts;mart_goals;dec_shots_blocked_rolling_10;DOUBLE;DOUBLE;dec_shots_blocked_rolling_10
marts;mart_goals;dec_season_xg_per_shot_for_lag;DOUBLE;DOUBLE;dec_season_xg_per_shot_for_lag
marts;mart_goals;dec_season_xg_per_shot_against_lag;DOUBLE;DOUBLE;dec_season_xg_per_shot_against_lag
marts;mart_goals;lineup_sum_xg_per90_lag;DOUBLE;DOUBLE;dec_lineup_sum_xg_per90_lag
marts;mart_goals;lineup_avg_shots_per90_lag;DOUBLE;DOUBLE;dec_lineup_avg_shots_per90_lag
marts;mart_goals;lineup_avg_def_actions_per90_lag;DOUBLE;DOUBLE;dec_lineup_avg_def_actions_per90_lag
marts;mart_goals;lineup_avg_aerial_win_rate_lag;DOUBLE;DOUBLE;dec_lineup_avg_aerial_win_rate_lag
marts;mart_goals;n_starters_profiled;BIGINT;BIGINT;int_n_starters_profiled
marts;mart_goals;formation_family;VARCHAR;VARCHAR;str_formation_family
marts;mart_goals;n_gk;BIGINT;BIGINT;int_n_gk
marts;mart_goals;n_def;BIGINT;BIGINT;int_n_def
marts;mart_goals;n_mid;BIGINT;BIGINT;int_n_mid
marts;mart_goals;n_att;BIGINT;BIGINT;int_n_att
marts;mart_goals;n_wingers;BIGINT;BIGINT;int_n_wingers
marts;mart_goals;n_central_att;BIGINT;BIGINT;int_n_central_att
marts;mart_goals;bloc_width;DOUBLE;DOUBLE;dec_bloc_width
marts;mart_goals;bloc_depth;DOUBLE;DOUBLE;dec_bloc_depth
marts;mart_goals;line_defensive_avg;DOUBLE;DOUBLE;dec_line_defensive_avg
marts;mart_goals;line_offensive_avg;DOUBLE;DOUBLE;dec_line_offensive_avg
marts;mart_goals;axiality_score;DOUBLE;DOUBLE;dec_axiality_score
marts;mart_goals;opp_int_days_since_last_game;BIGINT;BIGINT;int_opp_days_since_last_game
marts;mart_goals;opp_dec_avg_gf_rolling_3;DOUBLE;DOUBLE;dec_opp_avg_gf_rolling_3
marts;mart_goals;opp_dec_avg_ga_rolling_3;DOUBLE;DOUBLE;dec_opp_avg_ga_rolling_3
marts;mart_goals;opp_dec_avg_np_xg_rolling_3;DOUBLE;DOUBLE;dec_opp_avg_np_xg_rolling_3
marts;mart_goals;opp_dec_avg_np_xg_conceded_rolling_3;DOUBLE;DOUBLE;dec_opp_avg_np_xg_conceded_rolling_3
marts;mart_goals;opp_dec_avg_np_xg_diff_rolling_3;DOUBLE;DOUBLE;dec_opp_avg_np_xg_diff_rolling_3
marts;mart_goals;opp_dec_points_rolling_3;DOUBLE;DOUBLE;dec_opp_points_rolling_3
marts;mart_goals;opp_dec_win_rate_rolling_3;DOUBLE;DOUBLE;dec_opp_win_rate_rolling_3
marts;mart_goals;opp_dec_draw_rate_rolling_3;DOUBLE;DOUBLE;dec_opp_draw_rate_rolling_3
marts;mart_goals;opp_dec_loss_rate_rolling_3;DOUBLE;DOUBLE;dec_opp_loss_rate_rolling_3
marts;mart_goals;opp_dec_clean_sheet_rate_rolling_3;DOUBLE;DOUBLE;dec_opp_clean_sheet_rate_rolling_3
marts;mart_goals;opp_dec_failed_to_score_rate_rolling_3;DOUBLE;DOUBLE;dec_opp_failed_to_score_rate_rolling_3
marts;mart_goals;opp_dec_shots_rolling_3;DOUBLE;DOUBLE;dec_opp_shots_rolling_3
marts;mart_goals;opp_dec_shots_ot_rolling_3;DOUBLE;DOUBLE;dec_opp_shots_ot_rolling_3
marts;mart_goals;opp_dec_ppda_rolling_3;DOUBLE;DOUBLE;dec_opp_ppda_rolling_3
marts;mart_goals;opp_dec_ppda_allowed_rolling_3;DOUBLE;DOUBLE;dec_opp_ppda_allowed_rolling_3
marts;mart_goals;opp_dec_field_tilt_rolling_3;DOUBLE;DOUBLE;dec_opp_field_tilt_rolling_3
marts;mart_goals;opp_dec_counter_attack_dna_rolling_3;DOUBLE;DOUBLE;dec_opp_counter_attack_dna_rolling_3
marts;mart_goals;opp_dec_attack_left_pct_rolling_3;DOUBLE;DOUBLE;dec_opp_attack_left_pct_rolling_3
marts;mart_goals;opp_dec_attack_center_pct_rolling_3;DOUBLE;DOUBLE;dec_opp_attack_center_pct_rolling_3
marts;mart_goals;opp_dec_attack_right_pct_rolling_3;DOUBLE;DOUBLE;dec_opp_attack_right_pct_rolling_3
marts;mart_goals;opp_dec_def_exposed_left_pct_rolling_3;DOUBLE;DOUBLE;dec_opp_def_exposed_left_pct_rolling_3
marts;mart_goals;opp_dec_def_exposed_center_pct_rolling_3;DOUBLE;DOUBLE;dec_opp_def_exposed_center_pct_rolling_3
marts;mart_goals;opp_dec_def_exposed_right_pct_rolling_3;DOUBLE;DOUBLE;dec_opp_def_exposed_right_pct_rolling_3
marts;mart_goals;opp_dec_cross_rate_rolling_3;DOUBLE;DOUBLE;dec_opp_cross_rate_rolling_3
marts;mart_goals;opp_dec_through_ball_rate_rolling_3;DOUBLE;DOUBLE;dec_opp_through_ball_rate_rolling_3
marts;mart_goals;opp_dec_long_ball_rate_rolling_3;DOUBLE;DOUBLE;dec_opp_long_ball_rate_rolling_3
marts;mart_goals;opp_dec_shot_six_yard_pct_rolling_3;DOUBLE;DOUBLE;dec_opp_shot_six_yard_pct_rolling_3
